ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-11-05,18.414687156507846,16.376199665925423,19.87977405947172,18.414687156507846,18.414687156507846,-0.31813595713897175,-0.31813595713897175,-0.31813595713897175,-0.17314662172274392,-0.17314662172274392,-0.17314662172274392,-0.14498933541622777,-0.14498933541622777,-0.14498933541622777,0.0,0.0,0.0,18.096551199368875
2019-11-06,18.42812531771045,16.217236336586716,19.827618283424364,18.42812531771045,18.42812531771045,-0.3851552770934566,-0.3851552770934566,-0.3851552770934566,-0.2293521017915823,-0.2293521017915823,-0.2293521017915823,-0.1558031753018743,-0.1558031753018743,-0.1558031753018743,0.0,0.0,0.0,18.042970040616993
2019-11-07,18.441563478913054,16.322542938667162,19.88893017820669,18.441563478913054,18.441563478913054,-0.38109001948762394,-0.38109001948762394,-0.38109001948762394,-0.21873664759123818,-0.21873664759123818,-0.21873664759123818,-0.16235337189638574,-0.16235337189638574,-0.16235337189638574,0.0,0.0,0.0,18.06047345942543
2019-11-08,18.455001640115658,16.384063747058924,19.863207730807463,18.455001640115658,18.455001640115658,-0.34475065187133014,-0.34475065187133014,-0.34475065187133014,-0.18066258325918017,-0.18066258325918017,-0.18066258325918017,-0.16408806861215003,-0.16408806861215003,-0.16408806861215003,0.0,0.0,0.0,18.110250988244328
2019-11-11,18.49531612372347,16.33758382746467,19.863369752772194,18.49531612372347,18.49531612372347,-0.337132859361856,-0.337132859361856,-0.337132859361856,-0.20123602232268017,-0.20123602232268017,-0.20123602232268017,-0.1358968370391758,-0.1358968370391758,-0.1358968370391758,0.0,0.0,0.0,18.158183264361615
2019-11-12,18.508754284926074,16.46117066257568,19.918077489540792,18.508754284926074,18.508754284926074,-0.2874406513373146,-0.2874406513373146,-0.2874406513373146,-0.1731466217225735,-0.1731466217225735,-0.1731466217225735,-0.11429402961474117,-0.11429402961474117,-0.11429402961474117,0.0,0.0,0.0,18.22131363358876
2019-11-13,18.522192446128678,16.447257841896224,20.002479310787034,18.522192446128678,18.522192446128678,-0.31565547206071515,-0.31565547206071515,-0.31565547206071515,-0.229352101791663,-0.229352101791663,-0.229352101791663,-0.08630337026905223,-0.08630337026905223,-0.08630337026905223,0.0,0.0,0.0,18.206536974067962
2019-11-14,18.535630607331278,16.44611913639547,19.906999446814503,18.535630607331278,18.535630607331278,-0.27066045047427795,-0.27066045047427795,-0.27066045047427795,-0.21873664759075623,-0.21873664759075623,-0.21873664759075623,-0.051923802883521684,-0.051923802883521684,-0.051923802883521684,0.0,0.0,0.0,18.264970156857
2019-11-18,18.589383252141694,16.628967382444035,20.20100807260298,18.589383252141694,18.589383252141694,-0.056058586904022774,-0.056058586904022774,-0.056058586904022774,-0.20123602232314902,-0.20123602232314902,-0.20123602232314902,0.1451774354191262,0.1451774354191262,0.1451774354191262,0.0,0.0,0.0,18.53332466523767
2019-11-19,18.576215080472537,16.865951897246923,20.307077847731595,18.576215080472537,18.576215080472537,0.03403305936209472,0.03403305936209472,0.03403305936209472,-0.17314662172296094,-0.17314662172296094,-0.17314662172296094,0.20717968108505566,0.20717968108505566,0.20717968108505566,0.0,0.0,0.0,18.61024813983463
2019-11-21,18.54987873713422,16.812535695822174,20.373381739643715,18.54987873713422,18.54987873713422,0.12302828504959513,0.12302828504959513,0.12302828504959513,-0.2187366475905803,-0.2187366475905803,-0.2187366475905803,0.34176493264017543,0.34176493264017543,0.34176493264017543,0.0,0.0,0.0,18.672907022183818
2019-11-22,18.53671056546506,17.074278196899552,20.502866888919762,18.53671056546506,18.53671056546506,0.23193062847353785,0.23193062847353785,0.23193062847353785,-0.18066258325812495,-0.18066258325812495,-0.18066258325812495,0.41259321173166275,0.41259321173166275,0.41259321173166275,0.0,0.0,0.0,18.7686411939386
2019-11-25,18.49720605045759,17.32063404066414,20.746344599333735,18.49720605045759,18.49720605045759,0.42589073597611543,0.42589073597611543,0.42589073597611543,-0.20123602232213939,-0.20123602232213939,-0.20123602232213939,0.6271267582982549,0.6271267582982549,0.6271267582982549,0.0,0.0,0.0,18.923096786433703
2019-11-26,18.48403787878843,17.208546732525186,20.696997279951418,18.48403787878843,18.48403787878843,0.5225432082262076,0.5225432082262076,0.5225432082262076,-0.17314662172255318,-0.17314662172255318,-0.17314662172255318,0.6956898299487608,0.6956898299487608,0.6956898299487608,0.0,0.0,0.0,19.006581087014638
2019-11-27,18.47086970711927,17.269942819108195,20.67013296064549,18.47086970711927,18.47086970711927,0.5315743390617753,0.5315743390617753,0.5315743390617753,-0.2293521017916116,-0.2293521017916116,-0.2293521017916116,0.7609264408533869,0.7609264408533869,0.7609264408533869,0.0,0.0,0.0,19.002444046181047
2019-11-28,18.457701535450113,17.3799096321376,20.760750882165286,18.457701535450113,18.457701535450113,0.6030113362833013,0.6030113362833013,0.6030113362833013,-0.21873664759114772,-0.21873664759114772,-0.21873664759114772,0.821747983874449,0.821747983874449,0.821747983874449,0.0,0.0,0.0,19.060712871733415
2019-11-29,18.444533363780955,17.33692281920843,20.844545220936332,18.444533363780955,18.444533363780955,0.696449215468487,0.696449215468487,0.696449215468487,-0.18066258325759738,-0.18066258325759738,-0.18066258325759738,0.8771117987260844,0.8771117987260844,0.8771117987260844,0.0,0.0,0.0,19.140982579249442
2019-12-02,18.40502884877348,17.467495578416052,21.01325559415822,18.40502884877348,18.40502884877348,0.7999319129695391,0.7999319129695391,0.7999319129695391,-0.20123602232210602,-0.20123602232210602,-0.20123602232210602,1.0011679352916454,1.0011679352916454,1.0011679352916454,0.0,0.0,0.0,19.20496076174302
2019-12-03,18.391860677104326,17.53964372732561,20.95896331876192,18.391860677104326,18.391860677104326,0.8527836006082798,0.8527836006082798,0.8527836006082798,-0.17314662172262008,-0.17314662172262008,-0.17314662172262008,1.0259302223308997,1.0259302223308997,1.0259302223308997,0.0,0.0,0.0,19.244644277712606
2019-12-04,18.378692505435165,17.38052407799179,20.936391972799196,18.378692505435165,18.378692505435165,0.8120772752734081,0.8120772752734081,0.8120772752734081,-0.22935210179155416,-0.22935210179155416,-0.22935210179155416,1.0414293770649623,1.0414293770649623,1.0414293770649623,0.0,0.0,0.0,19.190769780708575
2019-12-05,18.365524333766007,17.418309131669215,20.916951838265778,18.365524333766007,18.365524333766007,0.8285708771957098,0.8285708771957098,0.8285708771957098,-0.2187366475906658,-0.2187366475906658,-0.2187366475906658,1.0473075247863755,1.0473075247863755,1.0473075247863755,0.0,0.0,0.0,19.194095210961716
